진료년도,상별구분,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2018,ADHD,서울,노원구,여,60~69세,0,0,0
2018,ADHD,서울,노원구,여,70~79세,0,0,0
2018,ADHD,서울,노원구,여,80~89세,0,0,0
2018,ADHD,서울,노원구,여,90~99세,0,0,0
2018,ADHD,서울,노원구,여,100세 이상,0,0,0
2018,ADHD,서울,광진구,남,0~9세,264,2094,91871790
2018,ADHD,서울,광진구,남,10~19세,381,3116,145031240
2018,ADHD,서울,광진구,남,20~29세,84,436,17672880
2018,ADHD,서울,광진구,남,30~39세,14,109,5613250
2018,ADHD,서울,광진구,남,40~49세,0,0,0
2018,ADHD,서울,광진구,남,50~59세,0,0,0
2018,ADHD,서울,광진구,남,60~69세,0,0,0
2018,ADHD,서울,광진구,남,70~79세,0,0,0
2018,ADHD,서울,광진구,남,80~89세,0,0,0
2018,ADHD,서울,광진구,남,90~99세,0,0,0
2018,ADHD,서울,광진구,남,100세 이상,0,0,0
2018,ADHD,서울,광진구,여,0~9세,76,514,25430540
2018,ADHD,서울,광진구,여,10~19세,125,1035,49025180
2018,ADHD,서울,광진구,여,20~29세,39,230,10203750
2018,ADHD,서울,광진구,여,30~39세,0,0,0
2018,ADHD,서울,광진구,여,40~49세,0,0,0
2018,ADHD,서울,광진구,여,50~59세,0,0,0
2018,ADHD,서울,광진구,여,60~69세,0,0,0
2018,ADHD,서울,광진구,여,70~79세,0,0,0
2018,ADHD,서울,광진구,여,80~89세,0,0,0
2018,ADHD,서울,광진구,여,90~99세,0,0,0
2018,ADHD,서울,광진구,여,100세 이상,0,0,0
2018,ADHD,서울,강북구,남,0~9세,0,0,0
2018,ADHD,서울,강북구,남,10~19세,28,137,7583990
2018,ADHD,서울,강북구,남,20~29세,0,0,0
2018,ADHD,서울,강북구,남,30~39세,0,0,0
2018,ADHD,서울,강북구,남,40~49세,0,0,0
2018,ADHD,서울,강북구,남,50~59세,0,0,0
2018,ADHD,서울,강북구,남,60~69세,0,0,0
2018,ADHD,서울,강북구,남,70~79세,0,0,0
2018,ADHD,서울,강북구,남,80~89세,0,0,0
2018,ADHD,서울,강북구,남,90~99세,0,0,0
2018,ADHD,서울,강북구,남,100세 이상,0,0,0
2018,ADHD,서울,강북구,여,0~9세,0,0,0
2018,ADHD,서울,강북구,여,10~19세,11,52,2637370
2018,ADHD,서울,강북구,여,20~29세,0,0,0
2018,ADHD,서울,강북구,여,30~39세,0,0,0
2018,ADHD,서울,강북구,여,40~49세,0,0,0
2018,ADHD,서울,강북구,여,50~59세,0,0,0
2018,ADHD,서울,강북구,여,60~69세,0,0,0
2018,ADHD,서울,강북구,여,70~79세,0,0,0
2018,ADHD,서울,강북구,여,80~89세,0,0,0
2018,ADHD,서울,강북구,여,90~99세,0,0,0
2018,ADHD,서울,강북구,여,100세 이상,0,0,0
2018,ADHD,서울,금천구,남,0~9세,0,0,0
2018,ADHD,서울,금천구,남,10~19세,0,0,0
2018,ADHD,서울,금천구,남,20~29세,0,0,0
2018,ADHD,서울,금천구,남,30~39세,0,0,0
2018,ADHD,서울,금천구,남,40~49세,0,0,0
2018,ADHD,서울,금천구,남,50~59세,0,0,0
2018,ADHD,서울,금천구,남,60~69세,0,0,0
2018,ADHD,서울,금천구,남,70~79세,0,0,0
2018,ADHD,서울,금천구,남,80~89세,0,0,0
2018,ADHD,서울,금천구,남,90~99세,0,0,0
2018,ADHD,서울,금천구,남,100세 이상,0,0,0
2018,ADHD,서울,금천구,여,0~9세,0,0,0
2018,ADHD,서울,금천구,여,10~19세,0,0,0
2018,ADHD,서울,금천구,여,20~29세,0,0,0
2018,ADHD,서울,금천구,여,30~39세,0,0,0
2018,ADHD,서울,금천구,여,40~49세,0,0,0
2018,ADHD,서울,금천구,여,50~59세,0,0,0
2018,ADHD,서울,금천구,여,60~69세,0,0,0
2018,ADHD,서울,금천구,여,70~79세,0,0,0
2018,ADHD,서울,금천구,여,80~89세,0,0,0
2018,ADHD,서울,금천구,여,90~99세,0,0,0
2018,ADHD,서울,금천구,여,100세 이상,0,0,0
2018,ADHD,부산,부산남구,남,0~9세,70,541,34638480
2018,ADHD,부산,부산남구,남,10~19세,69,516,53370540
2018,ADHD,부산,부산남구,남,20~29세,12,48,4682360
2018,ADHD,부산,부산남구,남,30~39세,0,0,0
2018,ADHD,부산,부산남구,남,40~49세,0,0,0
2018,ADHD,부산,부산남구,남,50~59세,0,0,0
2018,ADHD,부산,부산남구,남,60~69세,0,0,0
2018,ADHD,부산,부산남구,남,70~79세,0,0,0
2018,ADHD,부산,부산남구,남,80~89세,0,0,0
2018,ADHD,부산,부산남구,남,90~99세,0,0,0
2018,ADHD,부산,부산남구,남,100세 이상,0,0,0
2018,ADHD,부산,부산남구,여,0~9세,13,61,4535650
2018,ADHD,부산,부산남구,여,10~19세,24,171,13632110
2018,ADHD,부산,부산남구,여,20~29세,0,0,0
2018,ADHD,부산,부산남구,여,30~39세,0,0,0
2018,ADHD,부산,부산남구,여,40~49세,0,0,0
2018,ADHD,부산,부산남구,여,50~59세,0,0,0
2018,ADHD,부산,부산남구,여,60~69세,0,0,0
2018,ADHD,부산,부산남구,여,70~79세,0,0,0
2018,ADHD,부산,부산남구,여,80~89세,0,0,0
2018,ADHD,부산,부산남구,여,90~99세,0,0,0
2018,ADHD,부산,부산남구,여,100세 이상,0,0,0
2018,ADHD,부산,부산동구,남,0~9세,16,106,4825030
2018,ADHD,부산,부산동구,남,10~19세,45,345,15928290
2018,ADHD,부산,부산동구,남,20~29세,13,101,4589250
2018,ADHD,부산,부산동구,남,30~39세,0,0,0
2018,ADHD,부산,부산동구,남,40~49세,0,0,0
2018,ADHD,부산,부산동구,남,50~59세,0,0,0
2018,ADHD,부산,부산동구,남,60~69세,0,0,0
2018,ADHD,부산,부산동구,남,70~79세,0,0,0
2018,ADHD,부산,부산동구,남,80~89세,0,0,0
2018,ADHD,부산,부산동구,남,90~99세,0,0,0
2018,ADHD,부산,부산동구,남,100세 이상,0,0,0
2018,ADHD,부산,부산동구,여,0~9세,0,0,0
2018,ADHD,부산,부산동구,여,10~19세,13,118,4412920
2018,ADHD,부산,부산동구,여,20~29세,0,0,0
2018,ADHD,부산,부산동구,여,30~39세,0,0,0
2018,ADHD,부산,부산동구,여,40~49세,0,0,0
2018,ADHD,부산,부산동구,여,50~59세,0,0,0
2018,ADHD,부산,부산동구,여,60~69세,0,0,0
2018,ADHD,부산,부산동구,여,70~79세,0,0,0
2018,ADHD,부산,부산동구,여,80~89세,0,0,0
2018,ADHD,부산,부산동구,여,90~99세,0,0,0
2018,ADHD,부산,부산동구,여,100세 이상,0,0,0
2018,ADHD,부산,부산동래구,남,0~9세,79,1128,45246700
2018,ADHD,부산,부산동래구,남,10~19세,171,2820,104869820
2018,ADHD,부산,부산동래구,남,20~29세,55,517,21711040
2018,ADHD,부산,부산동래구,남,30~39세,0,0,0
2018,ADHD,부산,부산동래구,남,40~49세,0,0,0
2018,ADHD,부산,부산동래구,남,50~59세,0,0,0
2018,ADHD,부산,부산동래구,남,60~69세,0,0,0
2018,ADHD,부산,부산동래구,남,70~79세,0,0,0
2018,ADHD,부산,부산동래구,남,80~89세,0,0,0
2018,ADHD,부산,부산동래구,남,90~99세,0,0,0
2018,ADHD,부산,부산동래구,남,100세 이상,0,0,0
2018,ADHD,부산,부산동래구,여,0~9세,17,216,8790670
2018,ADHD,부산,부산동래구,여,10~19세,45,684,25473980
2018,ADHD,부산,부산동래구,여,20~29세,19,179,7232390
2018,ADHD,부산,부산동래구,여,30~39세,0,0,0
2018,ADHD,부산,부산동래구,여,40~49세,0,0,0
2018,ADHD,부산,부산동래구,여,50~59세,0,0,0
2018,ADHD,부산,부산동래구,여,60~69세,0,0,0
2018,ADHD,부산,부산동래구,여,70~79세,0,0,0
2018,ADHD,부산,부산동래구,여,80~89세,0,0,0
2018,ADHD,부산,부산동래구,여,90~99세,0,0,0
2018,ADHD,부산,부산동래구,여,100세 이상,0,0,0
2018,ADHD,부산,부산진구,남,0~9세,881,9385,429836350
2018,ADHD,부산,부산진구,남,10~19세,1216,13663,709861670
2018,ADHD,부산,부산진구,남,20~29세,216,1483,92319500
2018,ADHD,부산,부산진구,남,30~39세,40,275,15591790
2018,ADHD,부산,부산진구,남,40~49세,18,189,10945680
2018,ADHD,부산,부산진구,남,50~59세,0,0,0
2018,ADHD,부산,부산진구,남,60~69세,0,0,0
2018,ADHD,부산,부산진구,남,70~79세,0,0,0
2018,ADHD,부산,부산진구,남,80~89세,0,0,0
2018,ADHD,부산,부산진구,남,90~99세,0,0,0
2018,ADHD,부산,부산진구,남,100세 이상,0,0,0
2018,ADHD,부산,부산진구,여,0~9세,190,1824,86359190
2018,ADHD,부산,부산진구,여,10~19세,321,3654,183119450
2018,ADHD,부산,부산진구,여,20~29세,64,450,26872750
2018,ADHD,부산,부산진구,여,30~39세,21,136,7992620
2018,ADHD,부산,부산진구,여,40~49세,0,0,0
2018,ADHD,부산,부산진구,여,50~59세,0,0,0
2018,ADHD,부산,부산진구,여,60~69세,0,0,0
2018,ADHD,부산,부산진구,여,70~79세,0,0,0
2018,ADHD,부산,부산진구,여,80~89세,0,0,0
2018,ADHD,부산,부산진구,여,90~99세,0,0,0
2018,ADHD,부산,부산진구,여,100세 이상,0,0,0
2018,ADHD,부산,부산북구,남,0~9세,30,242,12839580
2018,ADHD,부산,부산북구,남,10~19세,50,419,21129920
2018,ADHD,부산,부산북구,남,20~29세,16,103,4733950
2018,ADHD,부산,부산북구,남,30~39세,0,0,0
2018,ADHD,부산,부산북구,남,40~49세,0,0,0
2018,ADHD,부산,부산북구,남,50~59세,0,0,0
2018,ADHD,부산,부산북구,남,60~69세,0,0,0
2018,ADHD,부산,부산북구,남,70~79세,0,0,0
2018,ADHD,부산,부산북구,남,80~89세,0,0,0
2018,ADHD,부산,부산북구,남,90~99세,0,0,0
2018,ADHD,부산,부산북구,남,100세 이상,0,0,0
2018,ADHD,부산,부산북구,여,0~9세,0,0,0
2018,ADHD,부산,부산북구,여,10~19세,16,132,6058180
2018,ADHD,부산,부산북구,여,20~29세,0,0,0
2018,ADHD,부산,부산북구,여,30~39세,0,0,0
2018,ADHD,부산,부산북구,여,40~49세,0,0,0
2018,ADHD,부산,부산북구,여,50~59세,0,0,0
2018,ADHD,부산,부산북구,여,60~69세,0,0,0
2018,ADHD,부산,부산북구,여,70~79세,0,0,0
2018,ADHD,부산,부산북구,여,80~89세,0,0,0
2018,ADHD,부산,부산북구,여,90~99세,0,0,0
2018,ADHD,부산,부산북구,여,100세 이상,0,0,0
2018,ADHD,부산,부산서구,남,0~9세,65,330,16538710
2018,ADHD,부산,부산서구,남,10~19세,111,627,32097990
2018,ADHD,부산,부산서구,남,20~29세,26,196,21299690
2018,ADHD,부산,부산서구,남,30~39세,0,0,0
2018,ADHD,부산,부산서구,남,40~49세,0,0,0
2018,ADHD,부산,부산서구,남,50~59세,0,0,0
2018,ADHD,부산,부산서구,남,60~69세,0,0,0
2018,ADHD,부산,부산서구,남,70~79세,0,0,0
2018,ADHD,부산,부산서구,남,80~89세,0,0,0
2018,ADHD,부산,부산서구,남,90~99세,0,0,0
2018,ADHD,부산,부산서구,남,100세 이상,0,0,0
2018,ADHD,부산,부산서구,여,0~9세,14,58,3175940
2018,ADHD,부산,부산서구,여,10~19세,33,237,20803020
2018,ADHD,부산,부산서구,여,20~29세,0,0,0
2018,ADHD,부산,부산서구,여,30~39세,0,0,0
2018,ADHD,부산,부산서구,여,40~49세,0,0,0
2018,ADHD,부산,부산서구,여,50~59세,0,0,0
2018,ADHD,부산,부산서구,여,60~69세,0,0,0
2018,ADHD,부산,부산서구,여,70~79세,0,0,0
2018,ADHD,부산,부산서구,여,80~89세,0,0,0
2018,ADHD,부산,부산서구,여,90~99세,0,0,0
2018,ADHD,부산,부산서구,여,100세 이상,0,0,0
2018,ADHD,부산,부산영도구,남,0~9세,0,0,0
2018,ADHD,부산,부산영도구,남,10~19세,0,0,0
2018,ADHD,부산,부산영도구,남,20~29세,0,0,0
2018,ADHD,부산,부산영도구,남,30~39세,0,0,0
2018,ADHD,부산,부산영도구,남,40~49세,0,0,0
2018,ADHD,부산,부산영도구,남,50~59세,0,0,0
2018,ADHD,부산,부산영도구,남,60~69세,0,0,0
2018,ADHD,부산,부산영도구,남,70~79세,0,0,0
2018,ADHD,부산,부산영도구,남,80~89세,0,0,0
2018,ADHD,부산,부산영도구,남,90~99세,0,0,0
2018,ADHD,부산,부산영도구,남,100세 이상,0,0,0
2018,ADHD,부산,부산영도구,여,0~9세,0,0,0
2018,ADHD,부산,부산영도구,여,10~19세,0,0,0
2018,ADHD,부산,부산영도구,여,20~29세,0,0,0
2018,ADHD,부산,부산영도구,여,30~39세,0,0,0
2018,ADHD,부산,부산영도구,여,40~49세,0,0,0
2018,ADHD,부산,부산영도구,여,50~59세,0,0,0
2018,ADHD,부산,부산영도구,여,60~69세,0,0,0
2018,ADHD,부산,부산영도구,여,70~79세,0,0,0
2018,ADHD,부산,부산영도구,여,80~89세,0,0,0
2018,ADHD,부산,부산영도구,여,90~99세,0,0,0
2018,ADHD,부산,부산영도구,여,100세 이상,0,0,0
2018,ADHD,부산,부산중구,남,0~9세,0,0,0
2018,ADHD,부산,부산중구,남,10~19세,0,0,0
2018,ADHD,부산,부산중구,남,20~29세,0,0,0
2018,ADHD,부산,부산중구,남,30~39세,0,0,0
2018,ADHD,부산,부산중구,남,40~49세,0,0,0
2018,ADHD,부산,부산중구,남,50~59세,0,0,0
2018,ADHD,부산,부산중구,남,60~69세,0,0,0
2018,ADHD,부산,부산중구,남,70~79세,0,0,0
2018,ADHD,부산,부산중구,남,80~89세,0,0,0
2018,ADHD,부산,부산중구,남,90~99세,0,0,0
2018,ADHD,부산,부산중구,남,100세 이상,0,0,0
2018,ADHD,부산,부산중구,여,0~9세,0,0,0
2018,ADHD,부산,부산중구,여,10~19세,0,0,0
2018,ADHD,부산,부산중구,여,20~29세,0,0,0
2018,ADHD,부산,부산중구,여,30~39세,0,0,0
2018,ADHD,부산,부산중구,여,40~49세,0,0,0
2018,ADHD,부산,부산중구,여,50~59세,0,0,0
2018,ADHD,부산,부산중구,여,60~69세,0,0,0
2018,ADHD,부산,부산중구,여,70~79세,0,0,0
2018,ADHD,부산,부산중구,여,80~89세,0,0,0
2018,ADHD,부산,부산중구,여,90~99세,0,0,0
2018,ADHD,부산,부산중구,여,100세 이상,0,0,0
2018,ADHD,부산,부산해운대구,남,0~9세,504,3830,186449620
2018,ADHD,부산,부산해운대구,남,10~19세,722,6280,274955690
2018,ADHD,부산,부산해운대구,남,20~29세,90,618,25853210
2018,ADHD,부산,부산해운대구,남,30~39세,35,245,11142690
2018,ADHD,부산,부산해운대구,남,40~49세,14,126,3899300
2018,ADHD,부산,부산해운대구,남,50~59세,0,0,0
2018,ADHD,부산,부산해운대구,남,60~69세,0,0,0
2018,ADHD,부산,부산해운대구,남,70~79세,0,0,0
2018,ADHD,부산,부산해운대구,남,80~89세,0,0,0
2018,ADHD,부산,부산해운대구,남,90~99세,0,0,0
2018,ADHD,부산,부산해운대구,남,100세 이상,0,0,0
2018,ADHD,부산,부산해운대구,여,0~9세,90,682,33217870
2018,ADHD,부산,부산해운대구,여,10~19세,212,1763,73287900
2018,ADHD,부산,부산해운대구,여,20~29세,32,195,7892840
2018,ADHD,부산,부산해운대구,여,30~39세,14,127,4336020
2018,ADHD,부산,부산해운대구,여,40~49세,11,78,2991650
2018,ADHD,부산,부산해운대구,여,50~59세,0,0,0
2018,ADHD,부산,부산해운대구,여,60~69세,0,0,0
2018,ADHD,부산,부산해운대구,여,70~79세,0,0,0
2018,ADHD,부산,부산해운대구,여,80~89세,0,0,0
2018,ADHD,부산,부산해운대구,여,90~99세,0,0,0
2018,ADHD,부산,부산해운대구,여,100세 이상,0,0,0
2018,ADHD,부산,부산사하구,남,0~9세,39,187,9099620
2018,ADHD,부산,부산사하구,남,10~19세,75,645,29233720
2018,ADHD,부산,부산사하구,남,20~29세,21,139,6797620
2018,ADHD,부산,부산사하구,남,30~39세,0,0,0
2018,ADHD,부산,부산사하구,남,40~49세,0,0,0
2018,ADHD,부산,부산사하구,남,50~59세,0,0,0
2018,ADHD,부산,부산사하구,남,60~69세,0,0,0
2018,ADHD,부산,부산사하구,남,70~79세,0,0,0
2018,ADHD,부산,부산사하구,남,80~89세,0,0,0
2018,ADHD,부산,부산사하구,남,90~99세,0,0,0
2018,ADHD,부산,부산사하구,남,100세 이상,0,0,0
2018,ADHD,부산,부산사하구,여,0~9세,0,0,0
2018,ADHD,부산,부산사하구,여,10~19세,18,123,7029460
2018,ADHD,부산,부산사하구,여,20~29세,0,0,0
2018,ADHD,부산,부산사하구,여,30~39세,0,0,0
2018,ADHD,부산,부산사하구,여,40~49세,0,0,0
2018,ADHD,부산,부산사하구,여,50~59세,0,0,0
2018,ADHD,부산,부산사하구,여,60~69세,0,0,0
2018,ADHD,부산,부산사하구,여,70~79세,0,0,0
2018,ADHD,부산,부산사하구,여,80~89세,0,0,0
2018,ADHD,부산,부산사하구,여,90~99세,0,0,0
2018,ADHD,부산,부산사하구,여,100세 이상,0,0,0
2018,ADHD,부산,부산금정구,남,0~9세,0,0,0
2018,ADHD,부산,부산금정구,남,10~19세,15,98,4222240
2018,ADHD,부산,부산금정구,남,20~29세,0,0,0
2018,ADHD,부산,부산금정구,남,30~39세,0,0,0
2018,ADHD,부산,부산금정구,남,40~49세,0,0,0
2018,ADHD,부산,부산금정구,남,50~59세,0,0,0
2018,ADHD,부산,부산금정구,남,60~69세,0,0,0
2018,ADHD,부산,부산금정구,남,70~79세,0,0,0
2018,ADHD,부산,부산금정구,남,80~89세,0,0,0
2018,ADHD,부산,부산금정구,남,90~99세,0,0,0
2018,ADHD,부산,부산금정구,남,100세 이상,0,0,0
2018,ADHD,부산,부산금정구,여,0~9세,0,0,0
2018,ADHD,부산,부산금정구,여,10~19세,0,0,0
2018,ADHD,부산,부산금정구,여,20~29세,0,0,0
2018,ADHD,부산,부산금정구,여,30~39세,0,0,0
2018,ADHD,부산,부산금정구,여,40~49세,0,0,0
2018,ADHD,부산,부산금정구,여,50~59세,0,0,0
2018,ADHD,부산,부산금정구,여,60~69세,0,0,0
2018,ADHD,부산,부산금정구,여,70~79세,0,0,0
2018,ADHD,부산,부산금정구,여,80~89세,0,0,0
2018,ADHD,부산,부산금정구,여,90~99세,0,0,0
2018,ADHD,부산,부산금정구,여,100세 이상,0,0,0
2018,ADHD,부산,부산강서구,남,0~9세,0,0,0
2018,ADHD,부산,부산강서구,남,10~19세,0,0,0
2018,ADHD,부산,부산강서구,남,20~29세,0,0,0
2018,ADHD,부산,부산강서구,남,30~39세,0,0,0
2018,ADHD,부산,부산강서구,남,40~49세,0,0,0
2018,ADHD,부산,부산강서구,남,50~59세,0,0,0
2018,ADHD,부산,부산강서구,남,60~69세,0,0,0
2018,ADHD,부산,부산강서구,남,70~79세,0,0,0
2018,ADHD,부산,부산강서구,남,80~89세,0,0,0
2018,ADHD,부산,부산강서구,남,90~99세,0,0,0
2018,ADHD,부산,부산강서구,남,100세 이상,0,0,0
2018,ADHD,부산,부산강서구,여,0~9세,0,0,0
2018,ADHD,부산,부산강서구,여,10~19세,0,0,0
2018,ADHD,부산,부산강서구,여,20~29세,0,0,0
2018,ADHD,부산,부산강서구,여,30~39세,0,0,0
2018,ADHD,부산,부산강서구,여,40~49세,0,0,0
2018,ADHD,부산,부산강서구,여,50~59세,0,0,0
2018,ADHD,부산,부산강서구,여,60~69세,0,0,0
2018,ADHD,부산,부산강서구,여,70~79세,0,0,0
2018,ADHD,부산,부산강서구,여,80~89세,0,0,0
2018,ADHD,부산,부산강서구,여,90~99세,0,0,0
2018,ADHD,부산,부산강서구,여,100세 이상,0,0,0
2018,ADHD,부산,부산연제구,남,0~9세,171,1791,82465030
2018,ADHD,부산,부산연제구,남,10~19세,237,2212,75433030
2018,ADHD,부산,부산연제구,남,20~29세,26,195,7760800
2018,ADHD,부산,부산연제구,남,30~39세,0,0,0
2018,ADHD,부산,부산연제구,남,40~49세,0,0,0
2018,ADHD,부산,부산연제구,남,50~59세,0,0,0
2018,ADHD,부산,부산연제구,남,60~69세,0,0,0
2018,ADHD,부산,부산연제구,남,70~79세,0,0,0
2018,ADHD,부산,부산연제구,남,80~89세,0,0,0
2018,ADHD,부산,부산연제구,남,90~99세,0,0,0
2018,ADHD,부산,부산연제구,남,100세 이상,0,0,0
2018,ADHD,부산,부산연제구,여,0~9세,23,144,6128290
2018,ADHD,부산,부산연제구,여,10~19세,48,440,17046930
2018,ADHD,부산,부산연제구,여,20~29세,16,78,2358660
2018,ADHD,부산,부산연제구,여,30~39세,0,0,0
2018,ADHD,부산,부산연제구,여,40~49세,0,0,0
2018,ADHD,부산,부산연제구,여,50~59세,0,0,0
2018,ADHD,부산,부산연제구,여,60~69세,0,0,0
2018,ADHD,부산,부산연제구,여,70~79세,0,0,0
2018,ADHD,부산,부산연제구,여,80~89세,0,0,0
2018,ADHD,부산,부산연제구,여,90~99세,0,0,0
2018,ADHD,부산,부산연제구,여,100세 이상,0,0,0
2018,ADHD,부산,부산수영구,남,0~9세,0,0,0
2018,ADHD,부산,부산수영구,남,10~19세,33,249,13480520
2018,ADHD,부산,부산수영구,남,20~29세,20,88,5195580
2018,ADHD,부산,부산수영구,남,30~39세,0,0,0
2018,ADHD,부산,부산수영구,남,40~49세,0,0,0
2018,ADHD,부산,부산수영구,남,50~59세,0,0,0
2018,ADHD,부산,부산수영구,남,60~69세,0,0,0
2018,ADHD,부산,부산수영구,남,70~79세,0,0,0
2018,ADHD,부산,부산수영구,남,80~89세,0,0,0
2018,ADHD,부산,부산수영구,남,90~99세,0,0,0
2018,ADHD,부산,부산수영구,남,100세 이상,0,0,0
2018,ADHD,부산,부산수영구,여,0~9세,0,0,0
2018,ADHD,부산,부산수영구,여,10~19세,15,88,4694220
2018,ADHD,부산,부산수영구,여,20~29세,10,67,4095400
2018,ADHD,부산,부산수영구,여,30~39세,0,0,0
2018,ADHD,부산,부산수영구,여,40~49세,0,0,0
2018,ADHD,부산,부산수영구,여,50~59세,0,0,0
2018,ADHD,부산,부산수영구,여,60~69세,0,0,0
2018,ADHD,부산,부산수영구,여,70~79세,0,0,0
2018,ADHD,부산,부산수영구,여,80~89세,0,0,0
2018,ADHD,부산,부산수영구,여,90~99세,0,0,0
2018,ADHD,부산,부산수영구,여,100세 이상,0,0,0
2018,ADHD,부산,부산사상구,남,0~9세,33,270,15723960
2018,ADHD,부산,부산사상구,남,10~19세,41,258,11395720
2018,ADHD,부산,부산사상구,남,20~29세,0,0,0
